atributo_1,atributo_2,atributo_3,atributo_4,atributo_5,atributo_6,classe
0.156433496408667,5.02366520490481,843.13596768753,0.213226608055112,36.9215799484352,3559.2468923272,1
0.961149431220405,37.2615184930492,2000,0.911493667735467,40.9912895513215,8984.19519360965,4
0.961808731138768,44.2000413180134,2000,0.915302617879511,37.779254853368,10000,4
0.527021273819023,20.1664084651861,1721.2426770729,0.807999091337837,40.7061115928959,7855.03994164333,3
0.436427503136887,17.6081072866294,1529.80536291001,0.423966118924073,34.9255534987232,6031.77066278172,1
0.897986264075026,29.4556224209507,1963.32180354501,0.964505616535169,41.8412847643461,7717.87931170896,4
0.11614924718961,4.6122712582822,696.040418987403,0.150761476281284,32,4650.60529836011,1
0.262852665325482,2.96222443392403,890.432235548077,0.06882234580639,33.9337441476892,4507.09308348658,1
0.77267852466025,28.856709882581,1796.40953307845,0.743489724867323,40.629284428091,8330.84436290761,3
0.597094704472612,26.9204249780823,1589.65310283798,0.341127712670389,35.624323591155,6785.29207100761,2
0.803772774578456,33.77430922473,2000,0.942202611689153,42.1189629270029,9487.25951751763,4
0.572810403944351,20.1249456636664,1427.23803664171,0.426138795540853,36.6398371167914,6534.33969317138,1
0,50,200,0,32,10000,2
0.87352474336075,35.8736455736185,1893.92174940487,0.925447346325409,42.160680711395,9223.00156540117,4
0.763346074102708,25.7561736122393,1748.89269402926,0.784503764276375,43.5356727876643,7502.53470598331,3
0.696309770190119,19.0384325859007,1600.70722068353,0.780920538338575,38.9984955168254,8420.55475642846,2
0.265005435439549,18.4602541649475,1421.84531917646,0.520849961843165,35.5924639126984,7302.17311843646,1
0.538593740892888,11.9180102800221,1091.35018161093,0.729299683709878,37.838738890287,5203.38258850651,2
0.665803472728933,27.3507218723214,1856.79917802353,0.801887163685812,40.1440620965452,8341.50031257927,4
0.978871653486317,47.1829648238596,2000,0.945524325141857,40.8454309030247,10000,4
0.642595409862554,25.6189215306389,1573.45806778715,0.564157585090179,39.7090932435199,7814.8949132842,1
0.802875846881408,NaN,1816.51147811232,0.902378375839473,39.1298431723698,8011.53900480163,4
0.752612452419931,17.3116913087416,1246.08611090405,0.411299261169065,38.5205052795926,6422.00257813226,1
0.348434795427009,13.2206320188133,1024.29969198039,0.126707180390309,34.7056677340865,5140.03170816045,1
0.981733405081115,44.7385028847661,2000,0.961948753424215,42.3297870703975,10000,4
0.408045317776677,17.6841774720381,1431.67266345233,0.751169638644809,40.861331311101,5752.56258346024,1
0.836616325357248,27.3444120191949,1771.82663544489,0.944919184125802,41.3566849513684,7314.1881946221,3
0.933866155881949,35.2659848574824,2000,0.724168931390821,42.8562471385384,9043.49708930233,2
0.835941583416152,28.8824013815155,1941.08106979199,0.769569710244252,40.6452296229231,7929.44817608737,2
0.540325345053786,16.788948204319,1324.90712681297,0.654155028944554,38.5818662039938,6807.21010698266,1
0.847696022320482,29.4411973639189,1989.54099923655,0.898512094789176,39.501115581796,9297.71210532452,3
0.470527661945116,16.8609037093809,1350.25567524165,0.548745800769712,41.1267464009128,6210.49179924551,1
0.528763645907999,16.1540014654956,1256.43496671259,0.658158496140161,38.4404436633561,5791.98518428005,1
0.581772845096005,20.4028910194428,1425.95699850878,0.773317831329009,42.4833195822567,6524.90323662431,1
0.742528061880413,21.777859011422,1442.67761807427,0.630580669325871,35.6967689657031,5970.7369686453,3
0.504096116074042,17.5824167742797,1484.3255771333,0.501797605185543,38.3676988950819,6937.69496492775,3
0.956912868048541,49.2434869082475,2000,0.940296405143224,40.3595031541962,10000,4
0.95969711685608,46.5641444460158,2000,0.960553300231169,43.4960614043907,10000,3
0.386786073187068,12.7991231579532,1261.88899020859,0.802241354139705,41.4697726870875,5686.83555022175,3
0.694516138259971,22.7072770847107,1658.25720383505,0.671307182946717,37.9793841872635,7646.24385855032,3
0.92076559437802,34.0934293523617,2000,0.829928861448782,41.821765553762,9577.44239194514,3
0.90932331570677,34.9277048290747,2000,0.873530935404067,42.3798995465428,9286.10569209477,4
0.789412902260569,33.3402977411152,1862.78490848848,0.86155080965306,37.8147196812971,7517.29988392027,3
0.221070221080596,9.84296478872861,944.886119618836,0.277358106018287,35.8898184408993,2849.4190511101,1
0.189886987741156,11.8887096487992,967.508036585643,0.607017509121072,38.3653301851337,4625.72798066576,1
0.296463122263165,-1.45402507016715,320.347592226067,0.186041140605689,32.5593248997624,2426.81702712013,1
0.425953024532875,12.2607223547809,1168.2997513395,0.289988917505756,35.7953216623514,4787.9439750509,1
0.628701181297263,10.771508957281,1032.51909945652,0.712083930473219,37.4593392094165,4360.97998303139,3
0.650576033237285,18.6649476832512,1366.29425716895,0.862340437022386,41.4569953888465,5812.5676948673,2
0.369983871857866,10.358355689765,1119.08355819687,0.44666495575073,35.9678530532875,4794.98439482837,1
0.327222023294618,17.9316875171782,1444.63318595562,0.555759075656287,39.244465033568,6784.94857455975,1
0.185725118637506,6.9735765462958,758.098028268753,0.478636710136975,37.5361439550252,4325.12335327196,1
0.989650439571393,50,2000,0.977023590704326,44.7257292815325,10000,3
0.824361662410413,30.2459142678483,1777.25504340091,0.83922903756024,41.0554064615897,8443.1575053069,4
0.970748488723682,38.5015703800369,2000,0.862473773971182,41.1975797340475,10000,3
0.75454746806029,30.8438494088613,2000,0.681067395782048,37.5816802924625,9431.65137821832,3
0.989493278134954,45.7143262529105,2000,0.931606909588837,41.7215679354655,9523.55731631553,4
0.449920061595353,12.164535134793,1225.27682284243,0.41926252927848,35.6131604374532,5763.70843138474,1
0.913830206979494,30.9419081999648,1967.49666345903,0.91667901082401,41.486977201179,7120.04487455049,4
0.68474392694954,26.9571999164577,1647.3305925526,0.82829711836549,40.3508430269231,7245.53595568919,3
0.617211592947332,21.3064085919898,1556.45266496014,0.902684990148919,39.33773741062,8302.82037002401,3
0.446930903237567,21.9972431385779,1433.45432497759,0.706797583273255,38.4641196912947,5004.8520740752,3
0.467117524050593,12.1965445785668,1202.53040320811,0.5637459810746,39.8613837513567,5014.94959303287,1
0.803105812827901,26.8379895708885,1610.73176107227,0.842065104329311,41.7617175546916,6344.65392928347,3
0.98263789533363,48.4346677562221,2000,0.961321807441246,41.7734297731952,10000,4
0.624951594539541,22.2162111655061,1536.14001524677,0.775276808777261,38.5446555450383,6500.96578303291,2
0.295388857012705,5.21987036005139,738.19939501088,0.629574838017809,40.3203936910687,3706.60132040149,1
0.532699064122378,22.5997949093811,1411.68392931163,0.565782316127498,38.6903625755612,6512.7335482783,2
0.960762276354778,46.4317453296624,2000,0.795616625488325,40.7809499119985,10000,4
0.659599274612691,15.2604288079496,1360.05384813719,0.72987310512521,40.14426205189,6340.17511201135,1
0.876428775578159,38.126139671258,2000,0.948575349758755,42.6600846292376,8036.33231275875,4
0.755585895466429,29.2303804519917,1782.41493342077,0.894567677980079,41.6543373864878,7974.42957523441,4
0.612142478928011,23.7124355647757,1591.41500633037,0.707877722494081,38.5566574740865,6281.54880062897,1
0.950400674885186,35.0643833759612,2000,0.90625421068802,39.4407138176042,10000,4
0.968919500339437,36.8480645609212,2000,0.892425651661213,42.4418387242844,9370.81522031324,4
0.14653173808337,3.75830002724177,575.158504799568,0.0924784727821748,35.9137902917301,3399.8172427259,1
0.162553871556819,16.4872365538376,1208.41319848011,0.710394512391556,39.9402909992823,5417.02337424011,2
0.824582136662745,35.9825726539992,2000,0.925842964553222,43.085606179674,9817.32661677183,4
0.993259610043686,50,2000,0.927386620604855,44.9153146813661,10000,4
0.680643334089833,30.071941791532,1770.18337536764,0.496671829556106,35.7324882689895,7774.24482035007,3
0.160268468038697,2.86918150321003,743.679840418483,0.183251146831551,33.8851273706024,3273.49743576377,1
0.627185154501726,20.8601635341026,1475.00098763945,0.503469450740279,37.1162174387185,6294.5168928746,3
0.884095978032227,33.9324106249754,1949.36186356627,0.606207148285742,36.5330330650203,9146.99911219782,3
0.947715860237815,36.9754060763229,2000,0.916955809045738,43.3589141267928,9064.7385891997,3
0.242708017703675,20.8896487937907,1512.52092825475,0.736808472345497,41.2743660683676,7156.18847510297,3
0.113729896594802,2.15804413862059,652.42996454753,0.613644810798062,37.4754862857468,2985.2145471939,1
0.81186230616207,25.5991001414583,1647.20006363524,0.860797520517815,45.7027786757143,7153.49322191677,3
0.908495980821966,31.5205142618741,1976.65773015207,0.883541248584937,41.2108366719642,7509.40069134691,4
0.679782564394787,10.5221797224195,1160.38116631216,0.50404076513736,38.9899851352409,5639.70227224482,1
0.622997400362862,22.996486963877,1788.94208503605,0.696996121335469,38.8743665354243,6931.80178586279,1
0.133721861132698,8.07256282861097,747.662822408429,0.554879377824358,37.6910010714976,4363.81947665109,1
0.470328234034315,19.8323301010612,1386.53329155131,0.764225748091881,40.9838824080283,5192.69627705204,1
0.454141978437508,10.4105524463028,1006.9830563166,0.558174802216404,35.8079347404802,4063.39422252557,1
0.830803766848288,36.3682894903502,2000,0.870904954608666,38.4012916799711,9088.07814179014,3
0.187188108919177,3.74915695669241,655.346714829364,0.316824267423887,38.6144724565202,2780.40002747136,1
0.364082812533127,19.0960886289383,1479.97039920322,0.574578282382153,39.1902942431518,6283.12504985546,1
0.826684579600657,32.034207699772,1952.60236477493,0.821577387835963,40.72702370002,8937.98575415665,3
0.968884153410756,44.4118332897841,2000,0.900495584444248,42.4918836089549,10000,3
0.608865142884842,17.920146089863,1387.30405914032,0.780577240383314,40.0866749536056,6096.21584563132,3
0.332247508626516,10.6533915762402,1058.84007337378,0.649763348158523,40.8688726417751,5611.10410603519,1
0.480718961679232,10.3096715528908,944.801705519053,0.712350760358264,36.8548429529629,4811.73928918712,1
0.464149988333356,19.3890518815554,1518.57418669131,0.552869072983223,35.2173183076958,8068.20309707697,4
0.873465993416196,28.2872441127812,1940.23956146628,0.691712905670756,37.1504210400839,8152.11758198756,3
0.927583079729792,46.676388454692,2000,0.981539667869322,43.6884605959484,10000,4
0.582584447005406,26.4709425790018,1644.13086317692,0.543426638984782,35.9082826271387,6748.68903018586,3
0.962999136312121,36.107015718311,2000,0.883090621954577,38.5010166764546,9279.76544387441,4
0.964273959748406,43.1565329464268,2000,0.944938041825836,43.3404681312544,10000,4
0.677571069299514,25.4488866397591,1607.9822698277,0.718241008352289,40.1245597454063,7297.88259446119,2
0.923451597026613,33.4067322310252,2000,0.966296285272441,41.5640240331224,8715.63321439617,4
0.466145071611756,24.0080602968131,1558.69159218673,0.224879804552906,37.4769482806011,7061.9356308555,3
0.592884162477247,18.0775718928008,1293.12068857165,0.724814257847149,39.3375871529255,6063.5300400674,2
0.733312496380419,14.1616008889268,1163.79590944257,0.206399250915511,38.0966467073655,5753.41385841185,2
0.960186287796228,34.0844362985459,2000,0.808148419747394,38.9686573090734,9908.85244610517,3
0.434362814607559,9.29177599454442,852.985876330007,0.406833969717457,39.1808449256439,3386.01802342514,3
0.973260107706213,38.1983489690434,2000,0.935783313288365,39.9586218036599,10000,4
0.986875432672986,43.1734697819095,2000,0.9444981308295,43.8156217541676,9875.27365665618,3
0.93590517684428,38.0543443550768,2000,0.852379427427335,41.6789417791802,7736.6609818701,4
0.312560802208503,20.8940133555204,1391.92518127067,0.567578585089555,36.9373369622677,6315.72190675321,1
0.949255991344122,31.9471681365362,2000,0.899155629989933,43.6026798865096,9763.23322065469,2
0.388919394299964,12.849583811183,1077.87013652488,0.803151276270438,38.1517735519013,3662.98404510008,1
0.703095414408221,20.6694219615879,1508.25423635163,0.825724245111649,42.5347832294785,6251.2333881502,2
0.971406309252197,38.9095284440779,2000,0.906114803996163,41.5686670657569,8420.64536659695,3
0.25306977626503,19.5362910714363,1624.7739400015,0.684211797888355,38.7882558625722,5866.23332355309,2
0.254937508346037,10.6265691465729,1054.91002867162,0.520101631873927,41.1527393479871,4695.67052655574,1
0.0858768859954497,9.15999550139308,850.032724971729,0.128134609697436,34.6057622482018,5150.38001227733,1
0.918309822899594,33.1553348597249,2000,0.794937959148587,39.0188093676752,9307.92686695543,3
0.156114758358764,-1.80013074192283,428.10260002079,0.436776011095385,39.0205173146101,3160.56870336658,1
0.106195008073803,-2.78546018528025,416.801400501493,0.248129401144264,36.3074807952944,3259.84368483463,1
0.103913299064113,1.20829203488803,690.106738572565,0.0756588438315733,34.3297745532018,3929.65068812813,1
0.599666425928274,19.5871611271198,1447.53838162466,0.530669111228735,37.1206550799969,6783.13930539398,1
0.831573421984874,30.5766446042941,1981.25825073394,0.898243173922172,42.4344571641933,8232.22068972752,2
0.874829022767966,26.2108473772361,1739.69850971378,0.615374803893834,38.8272541339072,8892.38622192081,1
0.893057792113501,35.5519102449375,1990.58257876316,0.892908933784458,42.3346253144983,8648.96017895642,4
0.961963476280286,39.3858989433048,2000,0.917563381878093,40.4289621190334,9118.43572512649,4
0.872796647301077,29.1303466767976,2000,0.703687367079696,38.6416045518142,10000,4
0.804395084939319,26.2427711153992,1737.79872951996,0.733752466654254,41.109873532911,7898.04759861012,3
0.771486165949716,33.0222729004504,2000,0.846378501807939,38.2251241887474,9567.73067219565,4
0.971574711816311,46.7339848675508,2000,0.90336789549553,38.9841728565395,10000,4
0.521138680893485,23.9362050510122,1554.50641333563,0.645494207020725,34.6767723732657,7413.85662601873,3
0.622755887937402,27.6348839505657,1764.74414275715,0.848179207848296,42.8511966434576,7978.70965854314,3
0.689734847013996,30.5869461597629,1679.70818797859,0.790386717792574,40.5520142894182,7398.47681252587,2
0.584952795557126,29.5192099321308,1520.83166498873,0.859706280244902,43.267618711763,6392.52259831446,4
0.0691986265497395,0.723347065449279,490.451634528586,0.314270781090456,36.974408431769,3160.93752694382,1
0.501650167629015,19.7469917493002,1600.01764552585,0.348856174516157,37.5112311841745,6770.90190564464,2
0.946611997658977,41.3586522497248,2000,0.932796332873196,45.2275823017343,8609.41485409649,4
0.252272370816277,19.853446223733,1585.59825217629,0.52120523465917,39.078633271387,7170.26156693946,1
0.440274285303425,14.694974143387,1176.2409948466,0.426808173939213,36.3253388334836,5116.20535998104,3
0.73577614985665,43.6070963507326,2000,0.817333214417499,40.48922835031,10000,4
0.513570955470064,17.6933729994764,1307.35209052795,0.785182480351658,40.3861065208982,5842.30796241118,1
0.426858424357483,9.4087614907806,985.660544400155,0.57165930757755,39.9988516725194,4537.84614356829,1
0.705400595032116,30.453578761987,1916.44226153323,0.831099445324201,39.9175463741412,6343.85592766217,4
0.835969347310042,28.5543758825924,1817.49369578185,0.885721450852399,41.5262938912273,7871.92209850175,4
0.459278294562752,14.9360219314853,1205.35560245722,0.512004630169921,37.8399781616785,7057.39177656589,2
0.23516019965128,3.30986870124753,795.37029960561,0.3970224066531,36.3282548918159,5341.27017824359,1
0.3201470563292,5.49142692056815,967.951322948761,0.355284732172235,36.4713410562103,3456.83236324712,1
0.920229959529036,32.5538341453706,2000,0.831230653535056,39.9198865611402,9308.57886715821,4
0.513397086122547,17.6541388159426,1240.23609413767,0.28842898078625,37.5432325611769,6005.0846186316,4
0.737079100237081,20.6785216693649,1523.39451669602,0.68890420769017,40.2116414596985,7610.12660635157,3
0.900767885330478,34.4854883896658,2000,0.821023854294545,41.9169357479986,9755.35415699722,4
0.117024763071639,2.44746145599638,900.701528805634,0.318897793825125,36.7179427320306,3403.20600556485,1
0.865809160798937,30.5436009823364,2000,0.868599807528535,42.2766713814989,9359.73579715183,3
0.684610984893708,28.5798114692128,1898.15497658482,0.617201087545741,36.0899338309285,8898.10904737092,2
0.895398933323749,30.2526805344829,1907.15998060983,0.632604082666216,40.0844942502692,7901.30643251967,3
0.210022572270874,12.508984476434,928.459535837459,0.31889534901611,34.2694305553496,4788.52938579111,1
0.946111239705277,46.1084054936763,2000,0.946196337595383,43.073478663087,9626.93659500805,3
0.83973840018538,32.7558024843195,2000,0.939050941752497,43.8897130680631,8565.93408140254,3
0.308218543209984,18.8243303583229,1423.22963709511,0.64849253794436,40.6140780793779,6638.64865749752,1
0.759205221141584,23.2832354125877,1661.71314188136,0.739955959151663,41.7684351566808,7768.41227559399,1
0.898873275178406,33.2702317642444,2000,0.834587072983174,39.9640237413079,10000,3
0.852460683875708,32.2841315180578,1920.01398258647,0.905725541505514,41.6152654198232,8551.21086038854,4
0.622762573821961,25.2221849176678,1595.38309525473,0.302817587889216,39.3821206678262,6678.90400650879,1
0.869435558532505,34.6946638061206,2000,0.760295440701396,38.1214901116462,9494.23523579777,4
0.0750937915275796,-5,232.487393845722,0.0887775076064077,35.0465341202512,1464.41637478361,1
0.227917217643776,5.64426450959307,811.981102848721,0.494195057001418,39.4604268368617,4629.07605823464,1
0.930536836252214,35.7137103786955,2000,0.947698229801811,44.5655039097347,8828.80170722959,3
0.975579448475498,44.482647770895,2000,0.840898897992283,38.259127308721,10000,4
0.704261872023035,24.969226414069,1610.54650962707,0.61682368776431,38.7061610917812,7330.35333872141,2
0.178505737102794,20.6606489125514,1591.223451391,0.698927554585656,38.9353407419976,6335.44623027386,3
0.982153201429714,32.6337380164369,2000,0.918682245886798,42.5010808334518,8807.98234899814,4
0.374317193376933,27.6056054500853,1776.52137658391,0.597120006024007,36.8833965623788,8259.62556712477,2
0.967289980044419,31.1821268668501,1935.23907664027,0.943362567366939,39.760853352411,7100.9716479464,4
0.858317129095266,36.4362340090882,2000,0.929337143546613,41.0803575838372,7801.50240472238,2
0.192349768120833,7.79171562693218,851.25693674353,0.601712094880524,38.6453495203402,5443.11427495338,1
0.871457751825523,32.2921651915208,1842.47423385002,0.765135031020569,37.276342029243,7486.19051099423,4
0.981257797655236,42.7635738737559,2000,0.969797615226984,42.1414063917838,9751.13731188146,4
0.185404610056183,9.82458455495536,1031.98957610714,0.598386694749873,35.3377936556288,4549.88897097204,1
0.334214009745514,20.323597457789,1593.54007034154,0.585137563765392,37.2966721310929,7276.42174837501,3
0.134276121783997,-1.31007275125889,523.03073590855,0.275392210368866,37.780031058194,3815.27079119165,1
0.411539980028461,25.8603462736638,1653.84982480274,0.89577146425978,43.2212295214475,6749.78287397397,3
0.133328822382519,10.7903564717471,819.717240316812,0.352241471152452,33.5051970023636,4134.17613381667,1
0.716160802248548,16.9239711154332,1343.8470564076,0.831516712990598,42.5173858608742,5825.75622384806,3
0.282194818490495,9.38139855305209,1158.4870428909,0.374745169710903,36.540002955547,4175.91013100026,1
0.319719177129973,2.13362739859756,719.204745531441,0.458739237993988,35.2922398076128,3324.53646472047,2
0.741244179806142,29.4032935509147,1772.96725819089,0.938042773676845,43.1657240776461,6923.06462306912,3
0.685103259612377,32.0430086742011,2000,0.656667779301118,36.7198241038558,8168.80089612451,3
0.254254884206529,9.0074945935869,1095.42789104842,0.230573853933138,36.9754213305031,5674.74750620111,1
0.933936913638778,35.7096385125059,2000,0.802562170704188,39.5525664035277,8737.88323427855,4
0.978310694313099,40.3172052351266,2000,0.935058661439799,44.1115424636821,9001.06258727473,4
0.312273002910515,18.3360382844053,1358.98676027126,0.444336495086785,37.7223294211002,6313.31358179541,2
0.415892464662878,24.8679069254065,1775.79358506009,0.767432804155325,38.9748538846872,7552.33844014663,3
0.343016374429098,14.9306170553006,1211.34603418228,0.505582542680715,33.8773323790812,5453.81527688825,2
0.953179541385305,46.3718099045347,2000,0.97072708921615,42.1698121353677,10000,4
0.597610188327449,26.6661575401249,1604.00368343706,0.658459248383586,32,6820.87192472625,2
0.273883493124559,18.2351841963346,1276.49473400773,0.568534017353396,34.8628695310534,5570.63694616481,1
0.928998646353832,31.0065245635725,1962.51262353852,0.90294744987499,40.886009707688,8278.9890874499,4
0.443394936815828,16.0626188619996,1414.0244166423,0.683497300211732,38.0484494101177,5809.61963599176,1
0.974891124615307,38.1764846710313,2000,0.932552922554817,41.0660159937098,10000,3
0.968576022203591,46.4491807845623,2000,0.977687437794097,41.7507161938124,10000,4
0.950266581298955,NaN,2000,0.975318058232433,45.4445197450373,10000,4
0.981842852439738,36.9656777473104,2000,0.91154323660938,43.1118617044943,9211.1048819449,4
0.823740431978789,28.4568491975823,1935.62893628771,0.798037616074,40.0118510060821,8479.69083446503,4
0.848917669613712,38.5043717477789,2000,0.862714032859313,41.0450543515894,8508.38216327271,3
0.822141697319668,28.2349029339747,1957.77808575692,0.743137762161859,39.6871500668896,8389.24993519373,1
0.786295763819816,27.204270777828,1681.21678336603,0.778659993100239,41.0412285781898,8419.81858936538,3
0.723759262961795,30.7610072036128,1835.63851843794,0.747486328936243,39.9852794450093,8127.8377698874,3
0.869534616804717,20.5194010842797,1585.2548931188,0.705584325180399,37.2883140064616,7378.95711006877,4
0.434641705216668,12.51352249137,1276.43651964145,0.121915616149742,34.7881792014305,5591.4196305801,1
0.562020086209478,21.6692344832195,1458.69441657404,0.44938767549433,35.540330842365,6305.43348288611,1
0.967186830469688,45.4958223356738,2000,0.958277168597479,42.712694348288,10000,4
0.911144286500273,27.8761330250342,1830.24816980427,0.812476782684851,36.2792898363559,7270.80042415513,4
0.0492223729029682,-5,200,0.205916847754612,34.7966378063126,1220.45435493579,1
0.809992595613773,34.1538598608378,2000,0.719064405706754,41.9531512510828,8453.70290010389,3
0.062749070854891,-5,395.677417834608,0.294280391767809,35.6161046439892,1806.46575437293,1
0.975222985515343,46.4486211858312,2000,0.95811000822122,41.9685646717072,10000,4
0.732744169309145,25.9645354056617,1700.79960878937,0.774900807880873,41.3498197842269,7696.60280299497,4
0.962662165875533,39.5148270797613,2000,0.969488042198479,44.6096994842514,9116.59632127839,4
0.204926172034065,7.87250901233767,880.451222092415,0.383834438835571,36.6796863143673,4311.4196492995,1
0.909137771621852,32.8616977328446,2000,0.967055074634824,44.335075175352,7238.92955608791,3
0.923863607692209,37.2149260516198,2000,0.830086632639111,42.7142350100246,10000,3
0.864621000608354,33.6363075277164,1946.91703325679,0.813436833283195,37.7690027024448,8201.8039628948,4
0.819721530285175,43.3727093535984,2000,0.920169661418637,40.295567231917,10000,3
0.335476710851113,21.5464458767416,1421.88192326648,0.654839572728111,39.6678750831511,5249.99256232929,2
0.316301891947265,-4.27662796638882,374.982426667359,0.695147570956934,40.1501158441905,2111.63286523965,1
0.0910035259231051,2.75824600769716,666.047203410698,0.401236733078166,40.9136935840435,2635.09409139175,1
0.18816122416058,14.5244805656196,1113.78511312084,0.704535589598792,41.1686479319825,5669.07297747422,1
0.158793142083902,9.47663263240025,1091.2253575236,0.346314177761108,35.6800472375184,5230.05321758518,1
0.939568662843941,33.8037172932131,2000,0.937421033213729,41.6464455161244,9061.53259748408,3
0.946917854326889,40.9407536227334,2000,0.837587995901537,40.0402479449526,9554.07017207752,3
0.117437925347773,9.59153846307725,947.983675973591,0.436109048948778,36.960470582216,3873.33420376483,1
0.214512948019815,9.32805825809205,835.436230200336,0.252423182859024,34.0506515490283,4189.71496516854,1
0.991606136895847,42.3029899930435,2000,0.947122836063537,43.8680257262835,10000,4
0.424496287943698,23.462743130783,1872.36246790048,0.459680956452217,35.4729184961664,8373.887645907,1
0.955205116869751,44.8260584270764,2000,0.87561309293604,40.0008272531862,9694.67948799736,4
0.949854218511452,42.8392905106984,2000,0.914038652904561,38.9559101250124,10000,4
0.96908633651502,38.5248945431234,2000,0.894847919116414,42.6201838208511,10000,4
0.279539452015142,11.8040319466813,854.58455726277,0.338943060964935,33.5624017961153,3598.0499900628,1
0.771258700599737,26.5434796141179,1712.70606616824,0.705552503250631,39.6998652565669,8709.10821036351,3
0.382438651676559,16.7752553622693,1189.59309868295,0.333152267043232,37.509806720258,5152.4844363903,1
0.104903940466071,-2.27903434237886,526.109187517483,0.208993762885336,34.7453982035533,2588.88305961304,1
0.497422694964658,23.4485963968682,1610.69688746636,0.799283297715202,37.0984525711598,7060.5701482415,2
0.307831642329846,14.0169644534281,1299.30027519177,0.366399192968406,36.9259362982223,5643.11726927907,1
0.679187779187996,15.3978119638641,1405.66968562022,0.970100592530811,44.9922060043416,6580.36127386824,3
0.697454418039016,14.0594455432154,1455.16414723469,0.809191309938545,39.9354937040658,6259.73997666772,3
0.920464560503309,19.7863671825157,1339.01586989529,0.784102827048907,40.0183644828595,5929.34706406207,3
0.488143143851038,18.687315899744,1383.9557783592,0.397954380002765,37.5415140429575,5886.2121553359,2
0.806536740579018,33.80240008182,2000,0.941040618468549,43.3687627398809,9011.26441317985,3
0.0341233792645077,-5,417.871766815161,0.133842311784431,32,2741.11990461843,1
0.696702958067523,13.785789726978,1213.12891794563,0.788074436888649,41.6375812746416,5997.92236625066,1
0.834084750929888,23.3810443587075,1449.01087370419,0.504297353984115,38.0408925570181,6436.35168571646,3
0.987008932275361,45.3258646129065,2000,0.990024589769448,40.7808556347169,10000,4
0.120875760046588,1.41694278999736,655.807405647926,0.433007137271539,39.2380015592592,4153.77636410419,1
0.367474908040169,17.3019426980948,1435.81332270898,0.523911525691676,38.8961136594667,6584.88874558657,1
0.289810643334831,10.3914344472115,1091.36177025283,0.579638719394445,40.448729466477,4088.65575046331,1
0.861053361475398,25.8595088261748,1773.79558417,0.898297004245815,41.8536252305259,7992.82407137713,4
0.271119516937655,19.5335824321629,1549.85356821694,0.641417619644714,39.2619476469384,6439.62225352851,2
0.795627555715387,24.8513092824602,1812.11336443731,0.82697682366117,41.8975686015568,6980.45857419869,2
0.788689829139792,29.4437747515014,1950.97050512327,0.572022351269283,39.8802911603799,9312.68042993275,3
0.767249698218429,34.0171622465964,2000,0.633161370404857,41.1980270473286,9496.29556539628,4
0.601028028860206,20.3718127156944,1457.21312040358,0.840435612913353,42.7211313947852,5927.35599523482,3
0.629571952267535,21.0472247687526,1523.76132085033,0.810372115287377,41.3568496415155,6505.12856720463,3
0.70742563606771,29.2217832352638,1871.7034020162,0.951348939857084,42.0131280223464,7527.07757210489,3
0.8745790206774,37.2427166484567,2000,0.923440905679359,41.0310182747515,8689.72117190752,3
0.395845926859144,14.1126422077164,997.348328569642,0.617663525278183,33.681830810162,5121.23751014495,3
